data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-11-07 00:07:06.660762;1596;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Theodore Fuller;masculino;boleto
2025-11-07 00:57:06.544611;1597;São Paulo;Ana Oliveira;Smartwatch Garmin;Holly Revilla;feminino;boleto
2025-11-07 02:12:04.257601;1598;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Marc Handy;masculino;boleto
2025-11-07 02:36:06.284966;1599;São Paulo;Ana Oliveira;Tablet Apple iPad;Norman Phillips;masculino;pix
2025-11-07 04:07:04.587267;1600;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Mary Flores;feminino;cartão de crédito
2025-11-07 18:07:04.949547;1601;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Maxwell Layne;masculino;boleto
2025-11-07 21:29:05.637810;1602;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Roxann Robb;feminino;pix
2025-11-07 23:15:04.652346;1603;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Earnest Nitti;masculino;cartão de crédito
2025-11-08 21:40:06.247163;1604;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Jane Garcia;feminino;boleto
2025-11-09 03:37:05.790232;1605;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Richard Danner;masculino;pix
2025-11-09 04:12:04.556218;1606;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Margot Bates;feminino;dinheiro
2025-11-09 22:48:06.661546;1607;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Debbie Wheeler;feminino;cartão de crédito
2025-11-09 23:34:06.262754;1608;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Dana Adams;feminino;cartão de crédito
2025-11-10 02:46:03.945043;1609;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Jimmy Watkins;masculino;pix
2025-11-10 18:28:03.965312;1610;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Kurt Russo;masculino;cartão de crédito
2025-11-10 20:15:06.484764;1611;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Nicole Polite;feminino;pix
2025-11-10 20:28:05.740705;1612;São Paulo;Ana Oliveira;Notebook Dell Inspiron;John Beard;masculino;cartão de crédito
2025-11-10 22:55:06.293159;1613;Florianópolis;Gabriela Santos;Smartwatch Garmin;John Skeesick;masculino;boleto
2025-11-10 23:35:04.921825;1614;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Sarita Greer;feminino;cartão de crédito
2025-11-11 01:09:05.500383;1615;Florianópolis;Gabriela Santos;Smartwatch Garmin;Gerald Quintana;masculino;dinheiro
2025-11-11 02:12:05.375257;1616;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Joshua Amaral;masculino;dinheiro
2025-11-11 18:08:07.194593;1617;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Eddie Johansen;masculino;cartão de crédito
2025-11-11 18:11:04.602058;1618;Florianópolis;Lucas Pereira;Tablet Apple iPad;Christopher Jones;masculino;boleto
2025-11-11 18:43:04.381893;1619;São Paulo;Lucas Pereira;Smartwatch Garmin;Jerry Lyman;masculino;pix
2025-11-11 20:54:05.660504;1620;São Paulo;Ana Oliveira;Tablet Apple iPad;Annie Campbell;feminino;dinheiro
2025-11-12 01:12:05.671584;1621;São Paulo;Ana Oliveira;Smartwatch Garmin;John Mcguinn;masculino;pix
2025-11-12 03:48:03.522929;1622;São Paulo;Ana Oliveira;Tablet Apple iPad;Nancy Picard;feminino;dinheiro
2025-11-12 19:52:04.796827;1623;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Carlos Babcock;masculino;dinheiro
2025-11-12 23:34:05.344101;1624;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Joshua Wiseman;masculino;cartão de crédito
2025-11-12 23:46:04.305675;1625;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Gerald Stuckey;masculino;boleto
2025-11-13 01:36:03.984191;1626;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Ramon Parsley;masculino;cartão de crédito
2025-11-13 01:54:06.510043;1627;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Tammy Bernard;feminino;pix
2025-11-13 17:22:06.911821;1628;São Paulo;Ana Oliveira;Tablet Apple iPad;Jean Moody;feminino;pix
2025-11-13 23:10:07.235304;1629;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;David Cruz;masculino;cartão de crédito
2025-11-14 00:19:04.188622;1630;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Laurie Tumlin;feminino;boleto
2025-11-14 22:05:05.773713;1631;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Salvatore Dunford;masculino;pix
2025-11-14 22:14:05.406503;1632;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Lorraine Latsha;feminino;dinheiro
2025-11-15 00:33:04.220143;1633;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Mona Snead;feminino;dinheiro
2025-11-15 01:52:05.531340;1634;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Mary Rivera;feminino;cartão de crédito
2025-11-15 03:45:05.120178;1635;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Henry Jones;masculino;cartão de crédito
2025-11-15 04:07:07.213250;1636;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Alisa Simpson;feminino;dinheiro
2025-11-15 18:42:06.402971;1637;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Jeremy Snyder;masculino;dinheiro
2025-11-15 20:51:07.263181;1638;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Christina Huff;feminino;boleto
2025-11-15 20:55:05.181489;1639;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Robert Maddox;masculino;cartão de crédito
2025-11-16 18:19:03.584792;1640;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Alicia Robinson;feminino;dinheiro
2025-11-16 19:26:05.590062;1641;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Evelyn Schrecongost;feminino;pix
2025-11-16 23:49:06.917626;1642;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Peter Real;masculino;pix
2025-11-17 01:38:06.491713;1643;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Lavonda Soles;feminino;boleto
2025-11-17 02:43:03.464198;1644;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Jesus Laris;masculino;dinheiro
2025-11-17 17:38:04.778376;1645;Florianópolis;Gabriela Santos;Tablet Apple iPad;Frederick Cohrs;masculino;dinheiro
2025-11-17 19:51:06.024064;1646;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Laura Moss;feminino;boleto
2025-11-17 21:02:04.018275;1647;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Megan Neill;feminino;boleto
2025-11-19 00:14:07.594845;1648;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Elaine Thurston;feminino;boleto
2025-11-19 17:36:07.557073;1649;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Kurt Jones;masculino;pix
2025-11-19 18:01:05.791191;1650;São Paulo;Lucas Pereira;Tablet Apple iPad;Reagan Dumesnil;feminino;pix
2025-11-19 20:09:06.820462;1651;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Belen Courtney;feminino;cartão de crédito
2025-11-20 00:48:05.884901;1652;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Grady Diaz;masculino;pix
2025-11-20 00:55:07.331053;1653;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Kimiko Johnson;feminino;boleto
2025-11-20 01:21:05.024767;1654;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Jay Quarnstrom;masculino;dinheiro
2025-11-20 03:18:03.547204;1655;São Paulo;Lucas Pereira;Smartwatch Garmin;Earl Tan;masculino;pix
2025-11-20 17:32:07.587121;1656;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;John Butler;masculino;pix
2025-11-20 17:33:04.403377;1657;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Mary Cook;feminino;cartão de crédito
2025-11-20 18:04:05.547332;1658;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Yolanda Rastorfer;feminino;pix
2025-11-20 20:11:07.285766;1659;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Emily Murch;feminino;pix
2025-11-20 22:35:03.648086;1660;Florianópolis;Lucas Pereira;Smartphone Samsung Galaxy;Meghan Huff;feminino;pix
2025-11-20 23:18:05.246040;1661;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Lisa Smith;feminino;dinheiro
2025-11-21 18:03:06.792649;1662;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Bonnie Schmidt;feminino;pix
2025-11-21 18:30:04.924238;1663;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Betty Brouillet;feminino;boleto
2025-11-21 22:50:04.505847;1664;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Ruth Bergman;feminino;pix
2025-11-21 23:24:05.975196;1665;São Paulo;Ana Oliveira;Tablet Apple iPad;Michael Lanehart;masculino;pix
2025-11-22 00:05:06.559632;1666;São Paulo;Ana Oliveira;Tablet Apple iPad;Leann Wiltfong;feminino;dinheiro
2025-11-22 01:52:06.795485;1667;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Christopher Fajardo;masculino;boleto
2025-11-22 02:30:03.584570;1668;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Jennifer Woods;feminino;pix
2025-11-22 03:42:04.539214;1669;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Daniel Gallagher;masculino;cartão de crédito
2025-11-22 22:00:05.469696;1670;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Todd Chapman;masculino;pix
2025-11-22 23:38:07.121050;1671;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Jesse Deal;masculino;boleto
2025-11-23 00:19:06.791825;1672;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Doris Rutherford;feminino;cartão de crédito
2025-11-23 02:54:04.555801;1673;São Paulo;Lucas Pereira;Tablet Apple iPad;Erma Dorsey;feminino;boleto
2025-11-23 03:26:05.337727;1674;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Delores Wayland;feminino;pix
2025-11-23 03:45:04.453070;1675;Florianópolis;Lucas Pereira;Smartwatch Garmin;John Nieman;masculino;cartão de crédito
2025-11-23 17:20:07.066918;1676;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Dina Pinchback;feminino;pix
2025-11-23 18:31:04.082250;1677;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Paula Bones;feminino;cartão de crédito
2025-11-23 20:15:06.312584;1678;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Kevin Lewis;masculino;pix
2025-11-24 01:59:05.681419;1679;Florianópolis;Lucas Pereira;Smartwatch Garmin;Lawrence Barrett;masculino;boleto
2025-11-24 19:50:03.346116;1680;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Zane Stewart;masculino;pix
2025-11-24 22:23:04.622675;1681;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Betty Brown;feminino;pix
2025-11-24 23:28:07.338127;1682;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Ruby Barnhart;feminino;boleto
2025-11-25 00:46:03.463761;1683;Florianópolis;Lucas Pereira;Smartphone Samsung Galaxy;Denise Hines;feminino;boleto
2025-11-25 02:18:05.775715;1684;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Nikole Unzicker;feminino;pix
2025-11-25 03:14:04.381169;1685;Florianópolis;Lucas Pereira;Smartphone Samsung Galaxy;Maria Moore;feminino;cartão de crédito
2025-11-25 03:44:04.957415;1686;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Frank Morgan;masculino;pix
2025-11-25 18:29:05.991013;1687;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Lisa Hazel;feminino;pix
2025-11-25 21:38:04.914108;1688;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Gordon Dickinson;masculino;cartão de crédito
2025-11-26 00:29:03.354466;1689;Florianópolis;Lucas Pereira;Tablet Apple iPad;Bruce Cook;masculino;dinheiro
2025-11-26 02:43:05.038514;1690;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;William Hollis;masculino;pix
2025-11-26 03:53:07.555389;1691;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Carmen Mccord;feminino;dinheiro
2025-11-26 18:38:03.994356;1692;São Paulo;Lucas Pereira;Smartwatch Garmin;Karen Hill;feminino;pix
2025-11-26 19:13:04.427818;1693;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Donald Hotton;masculino;boleto
2025-11-26 19:51:05.731279;1694;Florianópolis;Lucas Pereira;Smartphone Samsung Galaxy;Kenneth Thornbury;masculino;pix
2025-11-26 20:00:06.093826;1695;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Heather Shrum;feminino;boleto
2025-11-27 00:16:04.806510;1696;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Ruth Stahnke;feminino;cartão de crédito
2025-11-27 01:11:03.336467;1697;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;John Voll;masculino;dinheiro
2025-11-27 22:03:03.374748;1698;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Margaret Guglielmi;feminino;dinheiro
2025-11-28 01:43:05.302139;1699;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Anthony Jones;masculino;pix
2025-11-28 03:18:03.810868;1700;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Stephanie Baker;feminino;dinheiro
2025-11-28 03:28:04.046724;1701;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Milton Scott;masculino;dinheiro
2025-11-28 03:50:04.658958;1702;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;William Bradley;masculino;dinheiro
2025-11-28 19:29:06.395260;1703;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Shannon Stene;feminino;boleto
2025-11-28 19:53:05.267162;1704;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Kyle Schnarr;masculino;boleto
2025-11-28 21:05:04.343256;1705;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Harold Abrego;masculino;dinheiro
2025-11-28 21:47:03.914905;1706;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Lisa Cocco;feminino;pix
2025-11-28 21:59:05.618024;1707;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Nicholas Reed;masculino;cartão de crédito
2025-11-28 22:12:07.364868;1708;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Adrienne Fitzgerald;feminino;cartão de crédito
2025-11-28 22:53:05.992161;1709;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;James Carter;masculino;boleto
2025-11-28 23:50:04.740340;1710;Florianópolis;Lucas Pereira;Smartwatch Garmin;Alexis Olsen;feminino;pix
2025-11-29 19:05:04.455154;1711;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Ella Orenstein;feminino;boleto
2025-11-29 20:18:04.264878;1712;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Earl Self;masculino;dinheiro
2025-11-29 20:24:03.561740;1713;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Lisa Benitez;feminino;cartão de crédito
2025-11-29 21:38:05.369890;1714;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Joan Blakeney;feminino;dinheiro
2025-11-29 22:36:05.274526;1715;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Benjamin Moss;masculino;dinheiro
2025-11-29 22:40:04.648963;1716;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Margo Hart;feminino;cartão de crédito
2025-11-30 03:10:07.502992;1717;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Samuel Mcgee;masculino;pix
2025-11-30 03:35:06.008690;1718;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Jason Roberts;masculino;dinheiro
2025-11-30 20:20:04.558953;1719;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Emilio Connors;masculino;pix
2025-12-01 01:36:04.910522;1720;São Paulo;Ana Oliveira;Smartwatch Garmin;Anne Haight;feminino;boleto
2025-12-01 02:10:06.687180;1721;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Julie Posas;feminino;dinheiro
2025-12-01 02:28:05.340463;1722;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Tony Eddie;masculino;cartão de crédito
2025-12-01 03:48:05.162199;1723;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Don Malloy;masculino;dinheiro
2025-12-01 18:54:05.067024;1724;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Susan Castro;feminino;dinheiro
2025-12-01 20:30:03.627794;1725;Florianópolis;Lucas Pereira;Smartwatch Garmin;Jim Brake;masculino;boleto
2025-12-02 02:32:03.355435;1726;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Jeffrey Vega;masculino;boleto
2025-12-02 02:57:06.312752;1727;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Melissa West;feminino;boleto
2025-12-02 03:33:06.981676;1728;Florianópolis;Gabriela Santos;Smartwatch Garmin;Michael Fletcher;masculino;dinheiro
2025-12-03 00:08:05.531847;1729;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Dennis Taylor;masculino;cartão de crédito
2025-12-03 18:16:03.886499;1730;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;Paris Hoover;masculino;pix
2025-12-03 18:19:06.403160;1731;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;Gerald Marshall;masculino;cartão de crédito
2025-12-03 22:24:05.701544;1732;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Elizabeth Wilson;feminino;dinheiro
2025-12-04 00:33:03.715685;1733;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Mary Ketterman;feminino;cartão de crédito
2025-12-04 03:41:05.715403;1734;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Richard Gee;masculino;pix
2025-12-04 18:05:05.909484;1735;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Stephanie Smith;feminino;cartão de crédito
2025-12-04 20:46:05.322046;1736;Florianópolis;Lucas Pereira;Smartphone Samsung Galaxy;James Julien;masculino;dinheiro
2025-12-05 00:18:03.492021;1737;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Melanie Mcardell;feminino;cartão de crédito
2025-12-05 03:01:05.057341;1738;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;Claudia Mone;feminino;pix
2025-12-05 03:03:05.629572;1739;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;Janine Cobbs;feminino;dinheiro
2025-12-05 03:33:03.980074;1740;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Gerald Martinez;masculino;boleto
2025-12-05 17:37:04.349795;1741;São Paulo;Lucas Pereira;Tablet Apple iPad;Michael Cutwright;masculino;dinheiro
2025-12-05 20:41:07.336185;1742;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Rachel Arnett;feminino;dinheiro
2025-12-05 21:02:04.700080;1743;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Dawn Woodham;feminino;boleto
2025-12-05 21:57:03.503278;1744;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Leona Mangano;feminino;pix
2025-12-05 23:20:05.990478;1745;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Kenneth Byrd;masculino;cartão de crédito
2025-12-05 23:35:07.647374;1746;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Constance Sims;feminino;boleto
2025-12-06 00:54:03.798693;1747;São Paulo;Ana Oliveira;Smartwatch Garmin;Eddie Peterson;masculino;pix
2025-12-06 01:59:06.412265;1748;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Valerie Seedorff;feminino;cartão de crédito
2025-12-06 17:54:07.591981;1749;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Paul Coke;masculino;pix
2025-12-06 21:58:05.896515;1750;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Paul Ponder;masculino;pix
2025-12-06 22:48:06.116326;1751;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Dinorah Savage;feminino;pix
2025-12-07 01:37:05.055266;1752;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Ricky Shaffer;masculino;boleto
2025-12-07 01:59:04.307871;1753;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Natalie White;feminino;cartão de crédito
2025-12-07 02:08:06.794840;1754;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Larry Hurd;masculino;cartão de crédito
2025-12-07 17:26:04.560011;1755;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Bonnie Brow;feminino;dinheiro
2025-12-07 18:15:06.533168;1756;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Sarah Shively;feminino;pix
2025-12-07 22:34:06.194856;1757;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Gertrude Chung;feminino;dinheiro
2025-12-07 22:43:07.251825;1758;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Charles Walker;masculino;cartão de crédito
2025-12-07 23:31:06.548431;1759;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Richard Gammill;masculino;boleto
2025-12-08 18:22:05.314703;1760;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Gabrielle Thompson;feminino;boleto
2025-12-08 21:55:04.158431;1761;São Paulo;Ana Oliveira;Tablet Apple iPad;John Hope;masculino;boleto
2025-12-09 02:25:05.473657;1762;Florianópolis;Gabriela Santos;Tablet Apple iPad;Jeremy Gonzalez;masculino;boleto
2025-12-09 18:59:06.635986;1763;São Paulo;Lucas Pereira;Tablet Apple iPad;Andrea Townsand;feminino;pix
2025-12-09 22:45:05.415792;1764;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Stewart Thomas;masculino;dinheiro
2025-12-10 00:21:05.586904;1765;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Clarence Izzo;masculino;dinheiro
2025-12-10 02:08:07.316786;1766;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Theresa Tetreault;feminino;dinheiro
2025-12-10 23:27:06.487395;1767;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Regina Peterson;feminino;boleto
2025-12-11 03:01:05.760040;1768;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Michael Weinstein;masculino;boleto
2025-12-11 17:43:03.458296;1769;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Noah Owens;masculino;dinheiro
2025-12-11 18:06:04.908594;1770;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Carol Madrigal;feminino;cartão de crédito
2025-12-11 19:50:07.252863;1771;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Herman Nurse;masculino;cartão de crédito
2025-12-11 21:33:06.467127;1772;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;George Couture;masculino;pix
2025-12-11 21:48:04.981704;1773;São Paulo;Lucas Pereira;Smartwatch Garmin;Arthur Wood;masculino;cartão de crédito
2025-12-12 17:44:03.382880;1774;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Larry Tomopoulos;masculino;boleto
2025-12-12 18:08:03.508230;1775;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Hattie Oconnor;feminino;boleto
2025-12-12 22:51:07.337980;1776;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Anthony Love;masculino;pix
2025-12-13 00:51:07.588698;1777;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Melvin Gallagher;masculino;pix
2025-12-13 01:54:04.784854;1778;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Kris Hewitt;masculino;cartão de crédito
2025-12-13 03:25:06.728832;1779;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Joe Beard;masculino;boleto
2025-12-13 04:18:05.432479;1780;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Tonya Vincent;feminino;boleto
2025-12-13 17:24:03.641301;1781;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Rocky Spooner;masculino;boleto
2025-12-13 19:12:06.815489;1782;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Yvonne Longmore;feminino;cartão de crédito
2025-12-13 19:18:04.402222;1783;Florianópolis;Lucas Pereira;Smartwatch Garmin;Joseph Johnson;masculino;boleto
2025-12-13 20:41:07.195832;1784;São Paulo;Ana Oliveira;Smartwatch Garmin;Joanne Canfield;feminino;cartão de crédito
2025-12-14 03:17:05.429391;1785;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Lisa Henson;feminino;pix
2025-12-14 19:50:03.608897;1786;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Saundra Cohen;feminino;dinheiro
2025-12-14 20:46:05.437440;1787;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Valerie Deas;feminino;pix
2025-12-14 21:49:07.397237;1788;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Salvatore Lerner;masculino;cartão de crédito
2025-12-14 22:45:07.318290;1789;São Paulo;Lucas Pereira;Smartwatch Garmin;Kareem Reves;masculino;dinheiro
2025-12-14 23:42:04.950504;1790;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Marcie Clark;feminino;cartão de crédito
2025-12-14 23:45:05.741026;1791;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Herbert Mccomber;masculino;cartão de crédito
2025-12-15 00:48:03.489289;1792;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;Jennifer Randall;feminino;cartão de crédito
2025-12-15 01:32:05.395245;1793;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Jose Smith;masculino;dinheiro
2025-12-15 18:07:03.610116;1794;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Stuart Chandler;masculino;dinheiro
2025-12-15 18:32:06.585090;1795;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Lucille Penna;feminino;cartão de crédito
2025-12-15 18:39:05.531421;1796;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Bobby Blanco;masculino;boleto
2025-12-16 00:24:07.298073;1797;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Helen Arteaga;feminino;pix
2025-12-16 02:48:06.341322;1798;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Annie Rapp;feminino;cartão de crédito
2025-12-16 19:15:03.631755;1799;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Robert Romans;masculino;pix
2025-12-16 19:33:04.905688;1800;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Martha Crawford;feminino;dinheiro
2025-12-16 20:32:04.907504;1801;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Cathy Clayton;feminino;dinheiro
2025-12-16 22:23:04.480708;1802;Florianópolis;Gabriela Santos;Tablet Apple iPad;Louise Ocasio;feminino;dinheiro
2025-12-16 23:46:07.625441;1803;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Dolores Jameson;feminino;dinheiro
2025-12-17 00:55:04.017736;1804;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Linda Roberson;feminino;pix
2025-12-17 01:29:07.513436;1805;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Debra Correla;feminino;pix
2025-12-17 18:04:05.439195;1806;Florianópolis;Gabriela Santos;Smartwatch Garmin;Florence Downing;feminino;dinheiro
